atr_ratio,rvol_20,ret_1,ret_5,ret_10,ret_20,sma_10_dist,sma_20_dist,sma_50_dist,sma_100_dist,sma_200_dist,ma_spread_10_50,ma_spread_20_200,ma_spread_50_200,rsi_14,macd_norm,macd_signal_norm,macd_hist_norm,bb_width,bb_pctb,mom_5,mom_10,mom_20,volume_ratio,volume_std,bb_touch_upper,bb_touch_lower,sma50_cross_above_sma200,sma50_cross_below_sma200,close_touch_sma50,close_touch_sma200,rsi_oversold,rsi_overbought,upper_slope,lower_slope,containment,upper_touches,lower_touches,total_touches,upper_mean_error,lower_mean_error,pattern_window,r_upper,r_lower,etype_multiple_bottom,etype_multiple_top,etype_near_resistance,etype_near_support
0.009557361921908172,0.11831566044812229,0.001412875626370047,0.00906144127264441,0.026265605913498247,0.02552299679737513,0.010199263107592109,0.019740732269012917,0.03720077365679996,0.07172168662442394,0.10348144622414955,0.026728895511312634,0.08211961266743378,0.06390341605094217,71.81549113596597,0.01031988789557092,0.008680164678654087,0.0016397232169168337,0.053369205473093484,0.8698899411003105,0.00906144127264441,0.026265605913498247,0.02552299679737513,0.7089508793356655,0.3711406155589189,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.011223208585016848,0.14795688187210831,0.0066984828368061855,0.020042286116151997,0.026946699260565365,0.02082649229367184,0.014630222418783562,0.015348172164869986,0.028273383636663315,0.05980719959974941,0.10027186435538675,0.013446436855937261,0.08363997150794795,0.07001881198566921,57.166846266768985,0.00572710268142694,0.004893243249891703,0.0008338594315352366,0.04056676893800191,0.8783434709411198,0.020042286116151997,0.026946699260565365,0.02082649229367184,0.6580860858162599,0.29563454377499226,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.008487125537651026,0.14949380641901244,0.005068772931416499,0.0182870648416662,0.030549192019909244,0.03732089651434434,0.017904502549865253,0.027400965763527685,0.04157837636275427,0.07318252687248085,0.11672346000791174,0.023257460551147604,0.08694024749918623,0.07214539524866866,79.28052170433119,0.009680216465848343,0.007130161259887548,0.0025500552059607947,0.05727135058021124,0.9784410614719358,0.0182870648416662,0.030549192019909244,0.03732089651434434,0.6927128280496903,0.31806133286758487,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.013830084253236513,0.1671929433312745,0.01078909865866251,0.012044054603756349,0.028121836082301455,0.007083107123927235,0.01683513911020354,0.009576068585068386,0.005861242993896174,0.032607534157845265,0.08662394422694315,-0.010792207796742974,0.07631705825778753,0.08029208978433328,51.84400810970068,-0.0013843774688817984,-0.002418548036426643,0.0010341705675448445,0.05150640557485447,0.6859199545802405,0.012044054603756349,0.028121836082301455,0.007083107123927235,0.7464927383570908,0.3490542146753199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.009110890911334395,0.11286002627226291,-0.0026561404308551584,0.018016939166399126,0.03074870617367953,0.0012453233073328462,0.014831084551793827,0.018431218894671704,0.010236373705245418,0.026733195999101966,0.0790289003185303,-0.004527562188911163,0.05950100536944139,0.068095475874596,62.664852938736914,0.0019075114127660156,-0.0012566044916164276,0.0031641159043824434,0.042228262501052674,0.9364664280045206,0.018016939166399126,0.03074870617367953,0.0012453233073328462,0.7344909848335189,0.2594348587046057,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.006656188781346233,0.10460162880615546,0.005105907345231753,0.004992179385524764,0.01489394714631942,0.06986742507826693,0.004900710953565593,0.016119220412381393,0.0398799071164812,0.05605202860400676,0.09575480605011766,0.03480860923038189,0.07837228549364217,0.053732069012251506,70.76823432473974,0.011247667319593355,0.010987768841223345,0.00025989847837001005,0.05913250289962016,0.7725949287102633,0.004992179385524764,0.01489394714631942,0.06986742507826693,0.7446467961765113,0.27526998207876974,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.006863262900358029,0.07137012388562997,0.0025424453987912266,0.0048191106722934585,0.003262873353718332,0.02318214265945384,0.005142089173582945,0.009364676049808368,0.03358281120717677,0.057745514062392915,0.09905998406165831,0.02829522546108629,0.08886313355335194,0.06334971145467022,61.51106711230064,0.007557895379951583,0.008681965288826143,-0.0011240699088745606,0.02785617186860828,0.836179576073108,0.0048191106722934585,0.003262873353718332,0.02318214265945384,0.7461218798028124,0.22893265578728392,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.008593407704704334,0.10022524173080907,0.017072001948434945,0.016674102181361894,0.010960957640679725,0.014913559661918985,0.011377141637652279,0.009671460542974714,0.026016679474642285,0.054694178354978314,0.09413678178666174,0.014474855357404287,0.0836562431885158,0.06639278256850505,52.29047669351251,0.003620291487557761,0.004970318244484733,-0.0013500267569269725,0.025526866795605323,0.8788737811191047,0.016674102181361894,0.010960957640679725,0.014913559661918985,2.258459741916274,0.3648793151930812,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.010360203062796374,0.13632833213341095,-0.008198774096386141,-0.0005361710303529721,0.01708905856459575,0.00926430991299343,0.0028155422381488313,0.0010157264970114268,0.00417850426468827,0.01949818104590726,0.059161785682199805,0.0013591353236284034,0.05808705862061397,0.054754489549418466,49.71242262125878,0.0024651647867918194,0.0015630483951945401,0.0009021163915972792,0.043395981771564965,0.5234060034027616,-0.0005361710303529721,0.01708905856459575,0.00926430991299343,0.9016591498462653,0.3013734359812799,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.006094494410412794,0.0652147736718414,-0.006430162525207894,0.002656972299731164,0.001837910577888957,0.00818259525054521,-0.0005449186941563748,0.004324513645702797,0.02414895310809933,0.04315593494638447,0.07967180634252155,0.024707335291138634,0.07502285533518216,0.05421365033467134,62.68597212909773,0.008018030141393531,0.008349670025563607,-0.0003316398841700742,0.030378175933816937,0.6423559352320676,0.002656972299731164,0.001837910577888957,0.00818259525054521,1.335411927772445,0.21534436687915667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
